id;tmdb;title;genres;popularity;year;runtime;cast;keywords;similar
102;311;Once Upon a Time in America;[18, 80];66;1984;229;['Robert De Niro', 'James Woods', 'Elizabeth McGovern', 'Treat Williams', 'Tuesday Weld', 'Joe Pesci', 'Burt Young', 'James Hayden', 'William Forsythe', 'Larry Rapp', 'Amy Ryder', 'Scott Schutzman Tiler', 'Rusty Jacobs', 'Jennifer Connelly', 'Brian Bloom', 'Adrian Curran', 'Mike Monetti', 'Noah Moazezi', 'James Russo', 'Darlanne Fluegel', 'Danny Aiello', 'Richard Bright', 'Frank Gio', 'Ray Dittrich', 'Mario Brega', 'Julie Cohen', 'Richard Foronjy', 'Olga Karlatos', 'Clem Caserta', 'Frank Sisto', 'Jerry Strivelli', 'Mike Gendel', 'Sandra Solberg', 'Margherita Pace', 'Paul Herman', 'Bruno Iannone', 'Bruno Bilotta', 'Angelo Florio', 'Marcia Jean Kurtz', 'Gerard Murphy', 'Dutch Miller', 'Robert Harper', 'Karen Shallo', 'Frankie Caserta', 'Joey Marzella', 'Marvin Scott', 'Ann Neville', 'Joey Faye', 'Linda Ipanema', 'Tandy Cronyn', 'Richard Zobel', 'Baxter Harris', 'Arnon Milchan', 'Marty Licata', 'Estelle Harris', 'Gerritt Debeer', 'Alexander Godfrey', 'Cliff Cudney', 'Paul Farentino', 'Bruce Bahrenburg', 'Mort Freeman', 'Massimo Liti', 'Jay Zeely', 'Salvatore Billa', 'Scott Coffey', 'Marco Stefanelli', 'Matteo Cafiso', 'Nunzio Giuliani', 'Nelson Camp', 'Dario Iori', 'Ole Jorgensen', 'Francesca Leone', 'Chuck Low', 'Ron Nummi', 'Ryan Paris', 'Nicola Roberto', 'Gianni Sanjust', 'Alex Serra', 'Susan Spafford', 'Mark Frazer', 'Maria Pia Monicelli', 'Claudio Mancini', 'Rossana Canghiari'];['epic', 'new york city', 'regret', 'lovesickness', 'rape', 'life and death', 'sexual abuse', 'street gang', 'corruption', 'based on novel or book', 'prohibition era', 'gangster', 'sadistic', 'money laundering', 'opium', 'mafia boss', 'murder', 'memory', 'jewish american', 'torture', 'brooklyn bridge', 'childhood friends', '1920s', '1960s', '1930s'];[564183, 650, 654, 655, 659, 663, 665, 670, 678, 686, 687, 688, 696, 702, 703, 711, 744, 746, 750, 751]
38;968;Dog Day Afternoon;[80, 18, 53];17;1975;125;['Al Pacino', 'John Cazale', 'Charles Durning', 'Chris Sarandon', 'James Broderick', 'Penelope Allen', 'Sully Boyar', 'Beulah Garrick', 'Carol Kane', 'Sandra Kazan', 'Marcia Jean Kurtz', 'Amy Levitt', 'John Marriott', 'Estelle Omens', 'Gary Springer', 'Carmine Foresta', 'Lance Henriksen', 'Floyd Levine', 'Dick Anthony Williams', 'Dominic Chianese', 'Marcia Haufrecht', 'Judith Malina', 'Susan Peretz', 'William Bogert', 'Ron Cummins', 'Jay Gerber', 'Philip Charles MacKenzie', 'Chu Chu Malave', 'Lionel Pina', 'Robert Costanzo', 'Ron Gilbert', 'Kenneth McMillan', 'Ed Metzger', 'Lynette Sheldon', 'Alan Berger', 'James Bulleit', 'Todd Everett', 'Raymond Serra', 'Tom Towles'];['new york city', 'police', 'hostage', 'bank', 'fbi', 'heist', 'bank robbery', 'brooklyn, new york city', 'bank cashier', 'car procession', 'attica', 'unhappy marriage', 'based on magazine, newspaper or article', 'dramatic', 'intense', 'audacious'];[270068, 270105, 270109, 270160, 434786, 434788, 31148, 269795, 592035, 929590, 433792, 270044, 261476, 19403, 1247000, 748220, 429698, 429731, 429765, 428961]
125;857;Saving Private Ryan;[18, 36, 10752];80;1998;169;['Tom Hanks', 'Tom Sizemore', 'Edward Burns', 'Barry Pepper', 'Adam Goldberg', 'Vin Diesel', 'Giovanni Ribisi', 'Jeremy Davies', 'Matt Damon', 'Ted Danson', 'Paul Giamatti', 'Dennis Farina', 'Joerg Stadler', 'Max Martini', 'Dylan Bruno', 'Daniel Cerqueira', 'Demetri Goritsas', 'Ian Porter', 'Gary Sefton', 'Julian Spencer', 'Steve Griffin', 'William Marsh', 'Marc Cass', 'Markus Napier', 'Neil Finnighan', 'Peter Miles', 'Paul Garcia', 'Seamus McQuade', 'Ronald Longridge', 'Adam Shaw', 'Rolf Saxon', 'Corey Johnson', 'Loclann Aiken', 'John Barnett', 'Maclean Burke', 'Victor Burke', 'Aiden Condron', 'Paschal Friel', 'Shane Hagan', 'Paul Hickey', 'Shane Johnson', 'Laird Macintosh', 'Brian Maynard', 'Martin McDougall', 'Mark Phillips', 'Lee Aaron Rosen', 'Andrew Scott', 'Matthew Sharp', 'Vincent Walsh', 'Grahame Wood', 'John Sharian', 'Glenn Wrage', 'Crofton Hardester', 'Martin Hub', 'Raffaello Degruttola', 'Nigel Whitmey', 'Sam Ellis', 'Erich Redman', 'Tilo Keiner', 'Stephan Grothgar', 'Stephane Cornicard', 'Michelle Evans', 'Martin Beaton', 'Anna Maguire', 'Nathan Fillion', 'Leland Orser', 'Michael Mantas', 'David Vegh', 'Ryan Hurst', 'Nick Brooks', 'Sam Scudder', 'John Walters', 'Dorothy Grumbar', 'James Innes-Smith', 'Harve Presnell', 'Dale Dye', 'Bryan Cranston', 'David Wohl', 'Eric Loren', 'Valerie Colgan', 'Amanda Boxer', 'Harrison Young', 'Kathleen Byron', 'Rob Freeman', 'Thomas Gizbert', 'Nina Muschallik', 'Taylor Murphy', 'Mac Steinmeier', 'Derek Lea', 'Leo Stransky', 'Vincent Ventresca'];['epic', 'army', 'airplane', 'self sacrifice', 'war veteran', 'war crimes', 'war ship', 'bravery', 'world war ii', 'normandy, france', 'parachute', 'troops', 'waffen ss', 'omaha beach', 'rescue mission', 'war memorial', 'cowardice', 'deserted town', 'based on true story', 'd-day', 'soldier', 'death', 'military', 'military operation', '1940s', 'disheartening', 'earnest', 'enthusiastic'];[1255504, 270136, 434783, 434787, 31169, 31217, 434404, 929590, 929633, 758377, 591322, 759695, 423144, 1246595, 918623, 918655, 261946, 422831, 582865, 262062]
84;832;M - Eine Stadt sucht einen Mörder;[18, 53, 80];9;1931;111;['Peter Lorre', 'Ellen Widmann', 'Inge Landgut', 'Otto Wernicke', 'Theodor Loos', 'Gustaf Gründgens', 'Friedrich Gnaß', 'Fritz Odemar', 'Paul Kemp', 'Theo Lingen', 'Rudolf Blümner', 'Georg John', 'Franz Stein', 'Ernst Stahl-Nachbaur', 'Gerhard Bienert', 'Karl Platen', 'Rosa Valetti', 'Hertha von Walther', 'Carl Ballhaus', 'Paul Mederow', 'Hadrian Maria Netto', 'Lucie Rhoden', 'Karl Hannemann'];['berlin, germany', 'germany', 'psychopath', 'detective inspector', 'child murder', 'investigation', 'organized crime', 'serial killer', 'black and white', 'criminal', 'pre-code', 'psycho', 'expressionism', 'criterion', 'german expressionism', 'crime'];[434773, 434786, 434787, 31167, 269804, 434389, 269378, 918621, 261930, 748019, 423646, 748233, 1247077, 265751, 428979, 27114, 27117, 27118, 27127, 27149]
5;185;A Clockwork Orange;[878, 80];42;1971;137;['Malcolm McDowell', 'Patrick Magee', 'Carl Duering', 'Michael Bates', 'Warren Clarke', 'James Marcus', 'Michael Tarn', 'Miriam Karlin', 'Adrienne Corri', 'Sheila Raynor', 'Philip Stone', 'Aubrey Morris', 'Clive Francis', 'John Clive', 'Paul Farrell', 'Michael Gover', 'Godfrey Quigley', 'Madge Ryan', 'Anthony Sharp', 'Pauline Taylor', 'Margaret Tyzack', 'Steven Berkoff', 'Lindsay Campbell', 'David Prowse', 'Barrie Cookson', 'Jan Adair', 'Gaye Brown', 'Peter Burton', 'John J. Carney', 'Alec Wallis', 'John Savident', 'Vivienne Chandler', 'Richard Connaught', 'Prudence Drage', 'Carol Drinkwater', 'Lee Fox', 'Cheryl Grunwald', 'Gillian Hills', 'Craig Hunter', 'Shirley Jaffe', 'Virginia Wetherell', 'Neil Wilson', 'Katya Wyeth', 'Jack Arrow', 'Shane Shelton', 'Norman Gay', 'Katharina Kubrick'];['london, england', 'robbery', 'street gang', 'great britain', 'based on novel or book', 'nihilism', 'parent child relationship', 'society', 'sexuality', 'social worker', 'psychopath', 'dystopia', 'dark comedy', 'satire', 'beating', 'juvenile delinquent', 'home invasion', 'sex crime', 'futuristic society', 'ultraviolence', 'social decay', 'powerful'];[593240, 760873, 562552, 400121, 400136, 1063784, 233198, 562467, 400077, 1097175, 1256654, 473130, 614212, 614282, 288463, 784602, 784627, 784675, 47050, 47945]
43;38;Eternal Sunshine of the Spotless Mind;[878, 18, 10749];116;2004;108;"['Jim Carrey', 'Kate Winslet', 'Kirsten Dunst', 'Mark Ruffalo', 'Elijah Wood', 'Tom Wilkinson', 'Jane Adams', 'David Cross', ""Deirdre O'Connell"", 'Thomas Jay Ryan', 'Ryan Whitney', 'Lola Daehler', 'Debbon Ayer', 'Gerry Robert Byrne', 'Brian Price', 'Josh Flitter', 'Paulie Litt', 'Amir Ali Said', 'Lauren Adler']";['new york city', 'regret', 'jealousy', 'deja vu', 'amnesia', 'dream', 'operation', 'relationship problems', 'love', 'memory', 'brainwashing', 'relationship', 'heartbreak', 'nonlinear timeline', '2000s', 'sentimental', 'appreciative'];[27258, 27274, 27276, 266417, 266525, 27102, 27130, 27152, 27154, 27205, 27209, 1251832, 1251857, 430369, 27585, 27588, 27594, 28571, 431458, 926855]
18;105;Back to the Future;[12, 35, 878];91;1985;116;"['Michael J. Fox', 'Christopher Lloyd', 'Crispin Glover', 'Lea Thompson', 'Claudia Wells', 'Thomas F. Wilson', 'Marc McClure', 'Wendie Jo Sperber', 'George DiCenzo', 'Frances Lee McCain', 'Billy Zane', 'J.J. Cohen', 'Casey Siemaszko', 'James Tolkan', 'Harry Waters, Jr.', 'Donald Fullilove', 'Lisa Freeman', 'Cristen Kauffman', 'Elsa Raven', 'Will Hare', 'Ivy Bethune', 'Jason Marin', 'Katherine Britton', 'Jason Hervey', 'Maia Brewton', 'Courtney Gains', 'Richard L. Duran', ""Jeff O'Haco"", 'Johnny Green', 'Jamie Abbott', 'Norman Alden', 'Read Morgan', 'Sachi Parker', 'Robert Krantz', 'Gary Riley', 'Karen Petrasek', 'George Buck Flower', 'Tommy Thomas', ""Granville 'Danny' Young"", 'David Harold Brown', 'Lloyd L. Tolbert', 'Paul Hanson', 'Lee Brownfield', 'Robert DeLapp', 'Tony Pope', 'Charles L. Campbell', 'Huey Lewis', 'Hal Gausman', 'Deborah Harmon', 'Arthur Tovey', 'Tom Tangen', 'Tom Willett']";['flying car', 'race against time', 'clock tower', 'car race', 'lightning', 'guitar', 'plutonium', 'inventor', 'journey in the past', 'invention', 'time travel', 'bullying', 'mad scientist', 'love', 'fish out of water', 'terrorism', 'teenage love', 'destiny', 'nostalgic', 'hidden identity', 'teenage life', 'changing the past or future', '1950s', 'playful', 'suspenseful', 'enthusiastic', 'optimistic', 'cientifico loco'];[644, 651, 662, 664, 665, 672, 673, 691, 696, 703, 707, 747, 759, 766, 767, 893723, 154, 158, 165, 168]
83;100;Lock, Stock and Two Smoking Barrels;[35, 80];14;1998;105;"['Vinnie Jones', 'Jason Flemyng', 'Dexter Fletcher', 'Nick Moran', 'Jason Statham', 'Steven Mackintosh', 'Nicholas Rowe', 'Nick Marcq', 'Charles Forbes', 'Lenny McLean', 'Peter McNicholl', 'P.H. Moriarty', 'Frank Harper', 'Steve Sweeney', 'Huggy Leaver', 'Ronnie Fox', 'Tony McMahon', 'Stephen Marcus', 'Vas Blackwood', 'Sting', 'Jake Abraham', 'Rob Brydon', 'Stephen Callender-Ferrier', 'Steve Collins', ""Elwin 'Chopper' David"", 'Vera Day', 'Jimmy Flint', 'Alan Ford', 'Sydney Golder', 'Alex Hall', 'John Houchin', 'Derek Howard', 'Danny John-Jules', 'Bal Jusar', 'Tim Maurice-Jones', 'Victor McGuire', 'Mark Mooney', 'Suzy Ratner', 'David Reid', 'Graham Stevens', 'James Tarbuck', 'Andrew Tiernan', 'Richard Vanstone', 'Matthew Vaughn']";['ambush', 'joint', 'alcohol', 'shotgun', 'tea', 'machismo', 'rifle', 'cocktail', 'pot smoking', 'marijuana', 'hatchet', 'antique', 'cardsharp', 'anger', 'carjacking', 'piano', 'strip show', 'high stakes'];[680, 692, 704, 747, 762, 763, 765, 766, 1064097, 161, 176, 185, 226, 234, 241, 793, 810, 813, 814, 402217]
11;14;American Beauty;[18];47;1999;122;['Kevin Spacey', 'Annette Bening', 'Thora Birch', 'Wes Bentley', 'Mena Suvari', 'Peter Gallagher', 'Allison Janney', 'Chris Cooper', 'Scott Bakula', 'Sam Robards', 'Barry Del Sherman', 'Ara Celi', 'John Cho', 'Fort Atkinson', 'Sue Casey', 'Kent Faulcon', 'Brenda Wehle', 'Lisa Cloud', 'Alison Faulk', 'Krista Goodsitt', 'Lily Houtkin', 'Carolina Lancaster', 'Mona Leah', 'Chekesha Van Putten', 'Emily Zachary', 'Nancy Anderson', 'Reshma Gajjar', 'Stephanie Rizzo', 'Heather Joy Sher', 'Chelsea Hertford', 'Amber Smith', 'Joel McCrary', 'Marissa Jaret Winokur', 'Dennis Anderson', 'Matthew Kimbrough', 'Erin Cathryn Strubbe', 'Bruce Cohen', 'Elaine Corral Kendall', 'James Hunter', 'Spencer Kayden', 'Tom Miller'];['estate agent', 'adultery', 'coming out', 'first time', 'virgin', 'cheating', 'parent child relationship', 'age difference', 'midlife crisis', 'cheerleader', 'dark comedy', 'rose', 'satire', 'dysfunctional family', 'suburbia', 'coming of age', 'sexual fantasy', 'dysfunctional marriage', 'marijuana', 'loneliness', 'love affair', 'exercise', 'extramarital affair', 'realtor', 'quitting a job', 'voyeur', 'neighborhood', 'retired army man', 'closeted homosexual', 'singing in a car', 'gay theme', 'existential', 'teenager', 'camcorder'];[27234, 27332, 266437, 266451, 1251911, 429911, 429771, 754384, 27100, 27103, 27104, 27127, 27141, 27146, 27152, 27154, 27163, 27176, 27181, 27191]
48;12;Finding Nemo;[16, 10751];117;2003;100;['Albert Brooks', 'Ellen DeGeneres', 'Alexander Gould', 'Willem Dafoe', 'Geoffrey Rush', 'Brad Garrett', 'Allison Janney', 'Austin Pendleton', 'Stephen Root', 'Vicki Lewis', 'Joe Ranft', 'Andrew Stanton', 'Elizabeth Perkins', 'Nicholas Bird', 'Bob Peterson', 'Barry Humphries', 'Eric Bana', 'Bruce Spence', 'Bill Hunter', 'LuLu Ebeling', 'Jordan Ranft', 'Erica Beck', 'Erik Per Sullivan', 'John Ratzenberger', 'Carlos Alazraqui', 'Alec Medlock', 'Bob Bergen', 'Nicole Miller', 'Geoff Brooks', 'Lisa Peers', 'Paul Eiding', 'Phil Proctor', 'Leland Grossman', 'Daryl Sabara', 'Lili Ishida', 'Emmett Shoemaker', 'Oliver Kindred', 'Ben Stanton', 'Danny Mann', 'Kali Whitehurst', 'Rove McManus', 'James S. Baker', 'Vanessa Marano', 'Susan Blu', 'Annelise Nolting', 'Jeff Pidgeon', 'Jennifer Darling', 'Aaron Fors', 'Katherine Ringgold', 'Jess Harnell', 'David Ian Salter', 'Caroline Kindred', 'Sherry Lynn', 'Jim Ward', 'Mickie McGowan', 'Jack Angel', 'Laura Marano', 'Bobby Block', 'Laraine Newman', 'Jane Carr', 'Michaela Jill Murphy', 'Jan Rabson', 'Bradley Trevor Greive', 'Evan Sabara', 'Marc John Jefferies', 'Eliza Schneider', 'Lee Unkrich', 'Noah Luke'];['sydney, australia', 'parent child relationship', 'anthropomorphism', 'harbor', 'underwater', 'shark', 'pelican', 'fish tank', 'great barrier reef', 'sea turtle', 'missing child', 'aftercreditsstinger', 'duringcreditsstinger', 'short-term memory loss', 'clownfish', 'father son reunion', 'protective father', 'melodramatic'];[27653, 28601, 431580, 28276, 269052, 266943, 266639, 9447, 9487, 9502, 9806, 9836, 9837, 9642, 901362, 9928, 9929, 9981, 9982, 9986]
8;705;All About Eve;[18];19;1950;139;"['Bette Davis', 'Anne Baxter', 'George Sanders', 'Celeste Holm', 'Gary Merrill', 'Hugh Marlowe', 'Thelma Ritter', 'Gregory Ratoff', 'Marilyn Monroe', 'Barbara Bates', 'Walter Hampden', 'Randy Stuart', 'Craig Hill', 'Leland Harris', 'Barbara White', 'Eddie Fisher', 'William Pullen', 'Claude Stroud', 'Eugene Borden', 'Helen Mowery', 'Steven Geray', 'Gertrude Astor', 'Frank Baker', 'Ralph Brooks', 'Jack Chefe', 'Sayre Dearing', 'Jack Deery', 'Franklyn Farnum', 'Bess Flowers', 'Colin Kenny', 'Ethelreda Leopold', 'Carl M. Leviness', 'Leota Lorraine', 'William Marion', 'Thomas Martin', 'Mathew McCue', 'Harold Miller', ""William H. O'Brien"", 'Stanley Orr', 'Foster H. Phinney', 'Marion Pierce', 'Paul Power', 'Suzanne Ridgway', 'Ann Robinson', 'Cosmo Sardo', 'Larry Steers', 'Robert Whitney']";['playwright', 'hollywood', 'black and white', 'relationship', 'insecurity', 'broadway', 'based on short story', 'broadway star', 'stage struck', 'preserved film'];[1226101, 1226111, 651, 654, 665, 690, 696, 702, 703, 746, 750, 751, 757, 758, 770, 1224402, 182, 197, 223, 228]
45;275;Fargo;[80, 18, 53];40;1996;98;['Frances McDormand', 'William H. Macy', 'Steve Buscemi', 'Peter Stormare', 'Harve Presnell', 'John Carroll Lynch', 'Kristin Rudrüd', 'Bruce Bohne', 'Steve Reevis', 'Steve Park', 'Gary Houston', 'Sally Wingert', 'Larissa Kokernot', 'Melissa Peterman', 'Tony Denman', 'Larry Brandenburg', 'Michelle Hutchison', 'Bain Boehlke', 'Warren Keith', 'Michelle LeDoux', 'Steve Edelman', 'Sharon Anderson', 'Kurt Schweickhardt', 'James Gaulke', 'J. Todd Anderson', 'Michelle Suzanne LeDoux', 'Petra Boden', 'Wayne A. Evenson', 'Cliff Rakerd', 'Jessica Shepherd', 'Peter Schmitz', 'Steven I. Schafer', 'David S. Lomax', 'José Feliciano', 'Bix Skahill', 'Rose Stockton', 'Robert Ozasky', 'John Bandemer', 'Don Wescott', 'Bruce Campbell'];['salesclerk', 'unsociability', 'police', 'cheating', 'ransom', 'winter', 'kidnapping', 'minnesota', 'dark comedy', 'north dakota', 'money', 'murder', 'police officer', 'car dealership', 'woodchipper', 'macabre', 'false history', 'neo-noir', 'complex', 'minneapolis', 'defiant'];[270109, 434728, 434775, 434781, 31161, 31174, 269776, 269804, 269820, 269861, 759213, 434392, 591997, 591293, 591774, 433808, 433846, 930173, 31593, 270062]
112;1578;Raging Bull;[18];36;1980;129;['Robert De Niro', 'Cathy Moriarty', 'Joe Pesci', 'Frank Vincent', 'Nicholas Colasanto', 'Theresa Saldana', 'Mario Gallo', 'Frank Adonis', 'Joseph Bono', 'Frank Topham', 'Lori Anne Flax', 'Charles Scorsese', 'Don Dunphy', 'Bill Hanrahan', 'Rita Bennett', 'James V. Christy', 'Bernie Allen', 'Floyd Anderson', 'Gene LeBell', 'Harold Valan', 'Victor Magnotta', 'Johnny Barnes', 'John Thomas', 'Kenny Davis', 'Paul Carmello', 'Jimmy Lennon Sr.', 'Bobby Rings', 'Kevin Mahon', 'Marty Denkin', 'Shay Duffin', 'Eddie Mustafa Muhammad', 'Dick Whittington', 'Jack Lotz', 'Kevin Breslin', 'Louis Raftis', 'Frank Shain', 'Coley Wallace', 'Fritzie Higgins', 'George Latka', 'Fred Dennis', 'Robert B. Loring', 'Johnny Turner', 'Vern De Paul', 'Chuck Hassett', 'Ken Richards', 'Peter Fain', 'Billy Varga', 'Harvey Parry', 'Ted Husing', 'Michael Badalucco', 'Thomas Beansy Lobasso', 'Paul Forrest', 'Peter Petrella', 'Sal Serafino Tomassetti', 'Geraldine Smith', 'Mardik Martin', 'Maryjane Lauria', 'Linda Artuso', 'Peter Savage', 'Daniel P. Conte', 'Joe Malanga', 'Sabine Turco Jr.', 'Steve Orlando', 'Silvio García Jr.', 'John Arceri', 'Joseph A. Morale', 'James Dimodica', 'Robert Uricola', 'Andrea Orlando', 'Allan Malamud', 'D.J. Blair', 'Laura James', 'Richard McMurray', 'Mary Albee', 'Lisa Katz', 'Candy Moore', 'Richard A. Berk', 'Theodore Saunders', 'Noah Young', 'Nick Trisko', 'Lou Tiano', 'Bob Evan Collins', 'Wally K. Berns', 'Allen Joseph', 'Bob Aaron', 'Glenn Leigh Marshall', 'Martin Scorsese', 'Vincent Barbi', 'Joseph Bergmann', 'Scott Crawford', 'Dennis Crosswhite', 'Robert Dahdah', 'Vincent Di Paolo', 'Bruno DiGiorgi', 'Marty Farrell', 'R. Michael Givens', 'Charles Guardino', 'Bob Harks', 'Chuck Hicks', 'Michael Charles Hill', 'Walt La Rue', 'Angelo Lamonea', 'David LeBell', 'Tony Lip', 'Bill Mazer', 'Thomas Murphy', 'Gil Perkins', 'Jerry Schram', 'Glenn Stanton', 'John Turturro', 'McKenzie Westmore'];['jealousy', 'transporter', 'sports', 'brother', 'paranoia', 'violent husband', 'boxer', 'biography', 'fistfight', 'broken nose', 'domestic violence', 'over-the-hill fighter'];[27271, 266417, 27130, 27135, 27154, 27224, 430267, 27609, 27857, 27859, 28577, 28580, 431495, 756234, 589223, 589291, 267745, 27461, 28176, 28200]
49;13;Forrest Gump;[35, 18, 10749];127;1994;142;"['Tom Hanks', 'Robin Wright', 'Gary Sinise', 'Sally Field', 'Mykelti Williamson', 'Michael Conner Humphreys', 'Hanna Hall', 'Haley Joel Osment', 'Siobhan Fallon Hogan', 'Rebecca Williams', 'Bob Penny', 'Harold G. Herthum', 'George Kelly', 'John Randall', 'Sam Anderson', 'Margo Moorer', 'Ione M. Telech', 'Christine Seabrook', 'John Worsham', 'Peter Dobson', 'Alexander Zemeckis', 'Logan Livingston Gomez', 'Ben Waddel', 'Elizabeth Hanks', 'Tyler Long', 'Christopher Jones', 'Grady Bowman', 'Kevin Mangan', 'Fay Genens', 'Frank Geyer', 'Rob Landry', 'Jason McGuire', 'Pete Auster', 'Sonny Shroyer', 'Brett Rice', 'Ed Davis', 'Daniel C. Striepeke', 'Bruce Lucvia', 'David Brisbin', 'Kirk Ward', 'Angela Lomas', 'Timothy Record', 'Deborah McTeer', 'Mark Matheisen', 'Al Harrington', 'Jed Gillin', 'Bob Harks', 'Don Fischer', 'Kenneth Bevington', 'Michael Flannery', 'Gary Robinson', 'Marlena Smalls', 'Kitty K. Green', 'Afemo Omilami', 'Matt Wallace', 'Danté McCarthy', 'Paulie DiCocco', 'Mike Jolly', 'Michael Kemmerling', 'John Voldstad', 'Jeffrey Winner', 'Russ Wilson', 'Daniel J. Gillooly', 'Calvin Gadsden', 'Aaron Izbicki', 'Michael Burgess', 'Steven Griffith', 'Bill Roberson', 'Michael McFall', 'Eric Underwood', 'Steve DeRelian', 'Byron Minns', 'Stephen Bridgewater', 'Bonnie Ann Burgess', 'Scott Oliver', 'John William Galt', 'Hilary Chaplain', 'Isabel Rose', 'Jay Ross', ""Richard D'Alessandro"", 'Dick Stilwell', 'Kevin Davis', 'Michael Jace', 'Geoffrey Blake', 'Tim Perry', 'Vanessa Roth', 'Emily Carey', 'Paul Raczkowski', 'Valentine', 'Dick Cavett', 'Joe Stefanelli', 'Tiffany Salerno', 'Marla Sucharetza', 'Aloysius Gigl', 'Jack Bowden', 'Joe Alaskey', 'Lazarus Jackson', 'W. Benson Terry', 'Matt Rebenkoff', 'Peter Bannon', 'Joe Washington', 'Nora Dunfee', 'Natalie Hendrix Tate', ""Hallie D'Amore"", 'Jim Hanks', 'Chiffonye Cobb', 'Juan Singleton', 'Bobby Richardson', 'Michael Mattison', 'Lenny Herb', 'Charles Boswell', 'Timothy McNeil', 'Lonnie Hamilton', 'Teresa Denton', 'Kurt Russell', 'Mary Ellen Trainor', 'Robb Skyler', 'Michael J. Oliver', 'Bryan Hanna', 'Greg Brown', 'Brendan Shanahan', 'Troy Christian', 'Jacqueline Lovell', 'Zach Hanner', 'Aaron Michael Lacey', 'William Shipman', 'Zhuang Zedong', 'Eric Alan Wendell', 'George Wallace', 'John-Michael Steele', 'John Simmit', 'Michael Satterfield', 'Mark A. Rich', 'Ronald Reagan', 'Elvis Presley', ""Darrell O'Cook"", 'Richard Nixon', 'Neal MacMillan', 'Beau Lotterman', 'Andrew Lepper', 'John Lennon', 'Teddy Lane Jr.', 'Conor Kennelly', 'Robert F. Kennedy', 'John F. Kennedy', 'Jim Keller', 'Lyndon B. Johnson', 'Russ Isles', 'Jenny Inge Devaney', 'Bob Hope', 'John Glenn Harding', 'Jeanne Hanna', 'Ellsworth Hanna', 'Christopher James Hall', 'Leigh Goodoff', 'Michael Garvey', 'Gerald Ford', 'James Ent', 'Ryan Duncan', 'Jim Damron', 'Darren W. Conrad', 'John Connally', 'Dick Clark', 'Daniel Chamblin', 'Clint Calvert', 'Grand L. Bush', 'Arthur Bremer', 'Jim Boeke', 'Keri-Anne Bilotta', 'Marcus Batton', 'Beth Aylward', 'Neil Armstrong', 'Markus Alexander', 'Todd Adamson', 'Rob Adams', 'Joe Abby']";['vietnam war', 'vietnam veteran', 'mentally disabled', 'friendship', 'usa president', 'washington dc, usa', 'post-traumatic stress disorder (ptsd)', 'waitress', 'based on novel or book', 'hippie', 'single parent', 'parent child relationship', 'optimism', '1970s', 'drug addiction', 'autism', 'alabama', 'black panther party', 'bus stop', 'family relationships', 'chameleon', 'single mother', 'military', 'anti war protest', '1960s', 'college american football', 'mother son relationship', 'reminiscent', 'amused', 'enthusiastic', 'feel-good'];[27265, 27271, 27332, 266424, 266525, 754582, 754609, 429778, 754359, 754364, 27100, 27103, 27171, 27176, 27191, 27197, 27215, 1251832, 588564, 27586]
110;539;Psycho;[27, 53, 9648];44;1960;109;"['Anthony Perkins', 'Janet Leigh', 'Vera Miles', 'John Gavin', 'Martin Balsam', 'John McIntire', 'Simon Oakland', 'Frank Albertson', 'Patricia Hitchcock', 'Vaughn Taylor', 'Lurene Tuttle', 'John Anderson', 'Mort Mills', 'Fletcher Allen', 'Walter Bacon', 'Kit Carson', 'Francis De Sales', 'George Dockstader', 'George Eldredge', 'Harper Flaherty', 'Sam Flint', 'Virginia Gregg', 'Alfred Hitchcock', 'Paul Jasmin', 'Lee Kass', 'Frank Killmond', 'Ted Knight', 'Pat McCaffrie', 'Hans Moebus', 'Jeanette Nolan', ""Lillian O'Malley"", 'Robert Osborne', 'Fred Scheiwiller', 'Helen Wallace']";['hotel', 'clerk', 'shower', 'arizona', 'motel', 'halloween', 'stolen money', 'taxidermy', 'money', 'secretary', 'whodunit', 'corpse', 'murderer', 'theft', 'mental illness', 'private detective', 'missing person', 'psycho', 'voyeurism', 'voyeur', 'oedipus complex', 'double identity', 'proto-slasher', 'mother son relationship', 'birds', 'anxious', 'dramatic', 'woman on the run', 'corruptibility', 'confused identities', 'human vulnerabilities'];[27324, 27331, 27351, 754934, 27618, 27646, 430597, 27841, 27889, 28574, 1253062, 28757, 925443, 27392, 27393, 27412, 27430, 27431, 27439, 27452]
